it|dt1|dt2|dt3|dt4|dt5|dt6|dt7|dt8|dt9|dt10|Or
69 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
70 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
71 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
72 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
73 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
74 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
75 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
76 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
77 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
78 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
79 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
80 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
81 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
82 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
83 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
84 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
85 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
86 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
87 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
88 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
89 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
90 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
91 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
92 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
93 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
94 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
95 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
96 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
97 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
98 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
99 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
100 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.30992746 
-----------------GENEL TOPLAM-----------------------
101 | 4 | 5 | 17 | 457 | 6 | 3 | 2 | 1 | 0 | 0 | 0.3137764 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 52 | 47 | 49 | 44 | 48 | 45 | 63 | 48 | 55 | 49 | 0.50543475 
2 | 86 | 39 | 44 | 50 | 50 | 61 | 59 | 59 | 36 | 16 | 0.43832856 
3 | 97 | 51 | 49 | 41 | 65 | 64 | 63 | 55 | 13 | 2 | 0.39068553 
4 | 99 | 60 | 59 | 56 | 67 | 73 | 62 | 23 | 1 | 0 | 0.34436435 
5 | 90 | 69 | 74 | 76 | 86 | 67 | 35 | 3 | 0 | 0 | 0.31582227 
6 | 60 | 84 | 101 | 97 | 101 | 49 | 8 | 0 | 0 | 0 | 0.30360496 
7 | 18 | 89 | 142 | 151 | 87 | 13 | 0 | 0 | 0 | 0 | 0.29789704 
8 | 2 | 60 | 202 | 182 | 53 | 1 | 0 | 0 | 0 | 0 | 0.29464704 
9 | 0 | 19 | 263 | 206 | 12 | 0 | 0 | 0 | 0 | 0 | 0.29441354 
10 | 0 | 1 | 281 | 218 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29433185 
11 | 0 | 0 | 307 | 193 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29270875 
12 | 0 | 0 | 311 | 189 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2933504 
13 | 0 | 0 | 319 | 181 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29404297 
14 | 0 | 0 | 360 | 140 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29398406 
15 | 0 | 0 | 387 | 113 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2937968 
16 | 0 | 0 | 425 | 75 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29405355 
17 | 0 | 0 | 463 | 37 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29411474 
18 | 0 | 0 | 484 | 16 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29399422 
19 | 0 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29392415 
20 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29397422 
21 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939831 
22 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29397613 
23 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939703 
24 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396564 
25 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939668 
26 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939626 
27 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396132 
28 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396397 
29 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396364 
30 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939626 
31 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396224 
32 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396215 
33 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939623 
34 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396218 
35 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396242 
36 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396206 
37 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396227 
38 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396188 
39 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396182 
40 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396167 
41 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939614 
42 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396123 
43 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396114 
44 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396123 
45 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396114 
46 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2939611 
47 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.29396108 
48 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
49 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
50 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
51 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
52 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
53 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
54 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
55 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
56 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
57 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
58 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
59 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
60 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
61 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
62 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
63 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
64 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
65 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
66 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
67 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
68 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
69 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
70 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
71 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
72 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
73 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
74 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
75 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
76 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
77 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
78 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
79 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
80 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
81 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
82 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
83 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
84 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
85 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
86 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
87 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
88 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
89 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
90 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
91 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
92 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
93 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
94 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
95 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
96 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
97 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
98 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
99 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
100 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.293961 
-----------------GENEL TOPLAM-----------------------
101 | 5 | 5 | 453 | 20 | 5 | 3 | 2 | 1 | 1 | 0 | 0.29934415 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 58 | 60 | 47 | 47 | 45 | 41 | 53 | 52 | 51 | 46 | 0.4885904 
2 | 88 | 43 | 57 | 55 | 49 | 56 | 55 | 45 | 35 | 17 | 0.42207617 
3 | 87 | 64 | 51 | 56 | 64 | 54 | 67 | 42 | 13 | 2 | 0.38106176 
4 | 76 | 58 | 72 | 78 | 76 | 64 | 49 | 26 | 1 | 0 | 0.35291952 
5 | 50 | 72 | 81 | 95 | 86 | 70 | 33 | 13 | 0 | 0 | 0.34631017 
6 | 31 | 54 | 104 | 137 | 116 | 48 | 10 | 0 | 0 | 0 | 0.33584446 
7 | 9 | 47 | 110 | 203 | 105 | 26 | 0 | 0 | 0 | 0 | 0.33465695 
8 | 1 | 23 | 141 | 234 | 97 | 4 | 0 | 0 | 0 | 0 | 0.33379436 
9 | 0 | 8 | 127 | 310 | 55 | 0 | 0 | 0 | 0 | 0 | 0.33275783 
10 | 0 | 0 | 96 | 378 | 26 | 0 | 0 | 0 | 0 | 0 | 0.33242178 
11 | 0 | 0 | 64 | 428 | 8 | 0 | 0 | 0 | 0 | 0 | 0.33241978 
12 | 0 | 0 | 29 | 471 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3327579 
13 | 0 | 0 | 14 | 486 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33259755 
14 | 0 | 0 | 2 | 498 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326112 
15 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33254328 
16 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261392 
17 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33258995 
18 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33269593 
19 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33272633 
20 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33267578 
21 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33266085 
22 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326294 
23 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261964 
24 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326233 
25 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261275 
26 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261773 
27 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261225 
28 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261395 
29 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261535 
30 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326152 
31 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326152 
32 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326158 
33 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326157 
34 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261612 
35 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
36 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326155 
37 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261546 
38 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261535 
39 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326151 
40 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261502 
41 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261508 
42 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261523 
43 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261538 
44 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261555 
45 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
46 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261564 
47 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261564 
48 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
49 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
50 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
51 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
52 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
53 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
54 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
55 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
56 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
57 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
58 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
59 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261558 
60 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.3326156 
61 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261564 
62 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261567 
63 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261573 
64 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
65 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
66 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
67 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
68 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
69 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
70 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
71 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
72 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
73 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
74 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
75 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
76 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
77 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
78 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
79 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
80 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
81 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
82 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
83 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
84 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
85 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
86 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
87 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
88 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
89 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
90 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
91 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
92 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
93 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
94 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
95 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
96 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
97 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
98 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
99 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
100 | 0 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0.33261576 
-----------------GENEL TOPLAM-----------------------
101 | 4 | 4 | 9 | 464 | 7 | 3 | 2 | 1 | 1 | 0 | 0.3359594 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 45 | 66 | 53 | 33 | 47 | 46 | 45 | 55 | 50 | 60 | 0.50516844 
2 | 89 | 40 | 49 | 54 | 39 | 35 | 62 | 56 | 58 | 18 | 0.4457061 
3 | 107 | 48 | 52 | 52 | 39 | 41 | 57 | 63 | 38 | 3 | 0.398843 
4 | 110 | 74 | 56 | 52 | 47 | 47 | 46 | 49 | 17 | 2 | 0.34994882 
5 | 114 | 80 | 62 | 68 | 46 | 55 | 43 | 30 | 2 | 0 | 0.31569642 
6 | 80 | 95 | 101 | 95 | 51 | 37 | 30 | 11 | 0 | 0 | 0.28976318 
7 | 53 | 103 | 140 | 95 | 71 | 30 | 8 | 0 | 0 | 0 | 0.27973577 
8 | 19 | 98 | 165 | 146 | 66 | 6 | 0 | 0 | 0 | 0 | 0.2819712 
9 | 7 | 62 | 229 | 164 | 35 | 3 | 0 | 0 | 0 | 0 | 0.2836029 
10 | 0 | 26 | 279 | 179 | 16 | 0 | 0 | 0 | 0 | 0 | 0.28449866 
11 | 0 | 6 | 317 | 176 | 1 | 0 | 0 | 0 | 0 | 0 | 0.2867538 
12 | 0 | 2 | 342 | 156 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28635398 
13 | 0 | 0 | 359 | 141 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28714028 
14 | 0 | 0 | 399 | 101 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28740993 
15 | 0 | 0 | 423 | 77 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28744298 
16 | 0 | 0 | 457 | 43 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28735018 
17 | 0 | 0 | 493 | 7 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28705984 
18 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2868994 
19 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28677908 
20 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866551 
21 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28659543 
22 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28663683 
23 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866232 
24 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866329 
25 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28663796 
26 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28663626 
27 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28662536 
28 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28662497 
29 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28662226 
30 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28662264 
31 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28662235 
32 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866221 
33 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866226 
34 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866233 
35 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2866234 
36 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.28662303 
