it|dt1|dt2|dt3|dt4|dt5|dt6|dt7|dt8|dt9|dt10|Or
69 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21016419 
70 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21016984 
71 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017227 
72 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017149 
73 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017124 
74 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017219 
75 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017438 
76 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2101756 
77 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017693 
78 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21017994 
79 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018119 
80 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018171 
81 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2101822 
82 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2101836 
83 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018337 
84 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2101833 
85 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018396 
86 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018422 
87 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018432 
88 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018413 
89 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2101845 
90 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018472 
91 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018533 
92 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018547 
93 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018572 
94 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018529 
95 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018572 
96 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018568 
97 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018575 
98 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018623 
99 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2101863 
100 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21018642 
-----------------GENEL TOPLAM-----------------------
101 | 21 | 61 | 385 | 14 | 5 | 4 | 3 | 2 | 1 | 0 | 0.21878086 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 44 | 57 | 36 | 55 | 48 | 49 | 57 | 49 | 62 | 43 | 0.50898355 
2 | 96 | 39 | 43 | 47 | 54 | 47 | 52 | 47 | 48 | 27 | 0.43970865 
3 | 133 | 40 | 38 | 46 | 48 | 47 | 49 | 47 | 39 | 13 | 0.38657904 
4 | 180 | 35 | 38 | 49 | 44 | 46 | 43 | 35 | 25 | 5 | 0.31976232 
5 | 212 | 38 | 34 | 47 | 54 | 31 | 39 | 29 | 14 | 2 | 0.27518925 
6 | 236 | 43 | 37 | 53 | 51 | 26 | 31 | 20 | 3 | 0 | 0.2298067 
7 | 245 | 53 | 36 | 62 | 50 | 20 | 24 | 9 | 1 | 0 | 0.20403065 
8 | 260 | 56 | 47 | 62 | 41 | 14 | 15 | 4 | 1 | 0 | 0.18065344 
9 | 256 | 65 | 58 | 68 | 31 | 14 | 6 | 2 | 0 | 0 | 0.16866222 
10 | 256 | 77 | 62 | 68 | 26 | 10 | 1 | 0 | 0 | 0 | 0.16135567 
11 | 244 | 96 | 72 | 61 | 20 | 7 | 0 | 0 | 0 | 0 | 0.15658322 
12 | 228 | 115 | 85 | 53 | 16 | 3 | 0 | 0 | 0 | 0 | 0.15476212 
13 | 207 | 138 | 97 | 45 | 13 | 0 | 0 | 0 | 0 | 0 | 0.15423366 
14 | 188 | 160 | 104 | 41 | 7 | 0 | 0 | 0 | 0 | 0 | 0.15319018 
15 | 174 | 185 | 104 | 33 | 4 | 0 | 0 | 0 | 0 | 0 | 0.1532228 
16 | 144 | 221 | 109 | 25 | 1 | 0 | 0 | 0 | 0 | 0 | 0.15268527 
17 | 127 | 247 | 105 | 21 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15242937 
18 | 117 | 267 | 103 | 13 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1523768 
19 | 92 | 299 | 101 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15244785 
20 | 72 | 326 | 96 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15230872 
21 | 50 | 356 | 93 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15218215 
22 | 33 | 379 | 88 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15202948 
23 | 26 | 400 | 74 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15207665 
24 | 18 | 416 | 66 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15186043 
25 | 12 | 434 | 54 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15176032 
26 | 2 | 454 | 44 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15203525 
27 | 1 | 468 | 31 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15176308 
28 | 0 | 473 | 27 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1518477 
29 | 0 | 480 | 20 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15210888 
30 | 0 | 486 | 14 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15205373 
31 | 0 | 492 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1519257 
32 | 0 | 497 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1519457 
33 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1519895 
34 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15196359 
35 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15200046 
36 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15200831 
37 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1519923 
38 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15195252 
39 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15198174 
40 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15194048 
41 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1518736 
42 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15190727 
43 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15189871 
44 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15185459 
45 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15179196 
46 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15179838 
47 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15178859 
48 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15179153 
49 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15179688 
50 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15179096 
51 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15177405 
52 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15179016 
53 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15177788 
54 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15177575 
55 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15176407 
56 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175638 
57 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175581 
58 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175033 
59 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174772 
60 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175878 
61 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175973 
62 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175952 
63 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175688 
64 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1517513 
65 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175587 
66 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175259 
67 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175301 
68 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15175043 
69 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174855 
70 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174843 
71 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1517489 
72 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174854 
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174484 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174633 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174574 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174446 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174545 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174526 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174526 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1517455 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174383 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174359 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174268 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174161 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174197 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174158 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174225 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174276 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174288 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174331 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174352 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174372 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174407 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174405 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174392 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174413 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174426 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174434 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174451 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.15174478 
-----------------GENEL TOPLAM-----------------------
101 | 36 | 418 | 19 | 8 | 5 | 3 | 3 | 2 | 1 | 0 | 0.16554204 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 34 | 50 | 47 | 53 | 45 | 46 | 61 | 54 | 65 | 45 | 0.5295298 
2 | 76 | 45 | 43 | 50 | 46 | 51 | 52 | 54 | 58 | 25 | 0.4626818 
3 | 111 | 39 | 44 | 55 | 51 | 45 | 57 | 42 | 42 | 14 | 0.40582222 
4 | 144 | 37 | 41 | 57 | 50 | 45 | 49 | 43 | 29 | 5 | 0.35871685 
5 | 191 | 29 | 47 | 57 | 54 | 34 | 39 | 29 | 19 | 1 | 0.29434678 
6 | 206 | 32 | 54 | 52 | 53 | 37 | 34 | 22 | 10 | 0 | 0.26589668 
7 | 228 | 39 | 51 | 61 | 45 | 33 | 25 | 16 | 2 | 0 | 0.22879061 
8 | 237 | 56 | 50 | 68 | 42 | 20 | 18 | 9 | 0 | 0 | 0.20006272 
9 | 240 | 62 | 57 | 78 | 33 | 12 | 15 | 3 | 0 | 0 | 0.18763027 
10 | 246 | 69 | 64 | 77 | 29 | 13 | 2 | 0 | 0 | 0 | 0.17048569 
11 | 233 | 89 | 69 | 75 | 24 | 9 | 1 | 0 | 0 | 0 | 0.16925916 
12 | 210 | 114 | 79 | 78 | 14 | 5 | 0 | 0 | 0 | 0 | 0.16580418 
13 | 192 | 137 | 94 | 64 | 12 | 1 | 0 | 0 | 0 | 0 | 0.16494986 
14 | 177 | 155 | 107 | 55 | 6 | 0 | 0 | 0 | 0 | 0 | 0.16414544 
15 | 150 | 186 | 118 | 42 | 4 | 0 | 0 | 0 | 0 | 0 | 0.16436464 
16 | 121 | 219 | 127 | 32 | 1 | 0 | 0 | 0 | 0 | 0 | 0.16489543 
17 | 95 | 246 | 134 | 25 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16537791 
18 | 71 | 275 | 139 | 15 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16583094 
19 | 56 | 297 | 137 | 10 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16640376 
20 | 38 | 319 | 138 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16642866 
21 | 21 | 347 | 130 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16640931 
22 | 14 | 361 | 124 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16652116 
23 | 7 | 371 | 122 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16615063 
24 | 2 | 388 | 110 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16626558 
25 | 0 | 405 | 95 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16644698 
26 | 0 | 414 | 86 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16658692 
27 | 0 | 427 | 73 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1664102 
28 | 0 | 443 | 57 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16647239 
29 | 0 | 454 | 46 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650116 
30 | 0 | 467 | 33 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650198 
31 | 0 | 483 | 17 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650769 
32 | 0 | 489 | 11 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16652954 
33 | 0 | 492 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16635406 
34 | 0 | 495 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16644937 
35 | 0 | 497 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16640583 
36 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1663951 
37 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1663585 
38 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16638498 
39 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16640657 
40 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16639468 
41 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16637047 
42 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16635527 
43 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16638245 
44 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16644569 
45 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1664674 
46 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16645418 
47 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16644198 
48 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16645385 
49 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16645867 
50 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16645414 
51 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16646074 
52 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16647556 
53 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16647667 
54 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1664785 
55 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650012 
56 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1664949 
57 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16648854 
58 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16648687 
59 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1664966 
60 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.166494 
61 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16648933 
62 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16648932 
63 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16648984 
64 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16649346 
65 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16649884 
66 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650243 
67 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650116 
68 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650096 
69 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650179 
70 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650526 
71 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16650884 
72 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1665105 
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651139 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1665116 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651271 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651295 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651353 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651592 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651589 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651735 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651759 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651785 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651788 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651766 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1665171 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651776 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651817 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1665179 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651806 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651823 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651788 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651824 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651876 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651894 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651939 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651924 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651946 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651946 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651972 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651964 
-----------------GENEL TOPLAM-----------------------
101 | 31 | 415 | 25 | 10 | 5 | 3 | 3 | 2 | 2 | 0 | 0.18079485 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 57 | 53 | 47 | 56 | 50 | 50 | 42 | 43 | 49 | 53 | 0.48779914 
2 | 96 | 50 | 40 | 53 | 50 | 52 | 33 | 49 | 40 | 37 | 0.4323489 
3 | 131 | 44 | 38 | 47 | 60 | 51 | 36 | 33 | 41 | 19 | 0.38139027 
4 | 172 | 36 | 41 | 54 | 58 | 46 | 33 | 28 | 22 | 10 | 0.3199 
5 | 203 | 40 | 46 | 56 | 54 | 35 | 31 | 21 | 12 | 2 | 0.26739293 
6 | 223 | 46 | 47 | 68 | 47 | 33 | 20 | 14 | 2 | 0 | 0.22552751 
7 | 224 | 61 | 56 | 69 | 40 | 26 | 18 | 6 | 0 | 0 | 0.20726973 
8 | 239 | 62 | 67 | 67 | 41 | 14 | 9 | 1 | 0 | 0 | 0.18369116 
9 | 225 | 80 | 77 | 67 | 34 | 11 | 6 | 0 | 0 | 0 | 0.17843099 
10 | 211 | 105 | 87 | 65 | 27 | 4 | 1 | 0 | 0 | 0 | 0.17236045 
11 | 201 | 118 | 93 | 66 | 19 | 3 | 0 | 0 | 0 | 0 | 0.17045978 
12 | 174 | 146 | 105 | 64 | 10 | 1 | 0 | 0 | 0 | 0 | 0.16846345 
13 | 150 | 174 | 110 | 61 | 5 | 0 | 0 | 0 | 0 | 0 | 0.16760854 
14 | 135 | 198 | 113 | 52 | 2 | 0 | 0 | 0 | 0 | 0 | 0.16752315 
15 | 111 | 227 | 124 | 37 | 1 | 0 | 0 | 0 | 0 | 0 | 0.16726086 
16 | 87 | 257 | 132 | 24 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16754454 
17 | 65 | 284 | 136 | 15 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16733368 
18 | 42 | 320 | 127 | 11 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16651131 
19 | 29 | 336 | 129 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1663376 
20 | 16 | 361 | 120 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16620257 
21 | 6 | 381 | 112 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16631079 
22 | 2 | 393 | 105 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16611388 
23 | 1 | 401 | 98 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1662101 
24 | 1 | 412 | 87 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16615751 
25 | 0 | 417 | 83 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16610295 
26 | 0 | 434 | 66 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16614878 
27 | 0 | 442 | 58 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16618744 
28 | 0 | 448 | 52 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16617632 
29 | 0 | 464 | 36 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1660534 
30 | 0 | 472 | 28 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1661974 
31 | 0 | 488 | 12 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16616543 
32 | 0 | 494 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16616948 
33 | 0 | 497 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1661214 
34 | 0 | 497 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.165995 
35 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16594556 
